Symbol,Volume,Market Cap,P/E Ratio,a,b,c,d,e,Volatility,Description
STZ,960875,44393230336,28.366196,0.2719937264919281,0.9142313599586487,2.0022716522216797,-1.0066667795181274,-0.17490391433238983,0.1897,"Constellation Brands, Inc. is an American producer and marketer of beer, wine, and spirits. A Fortune 500 company,[3] Constellation is the largest beer import company in the US, measured by sales,[4] and has the third-largest market share (7.4 percent) of all major beer suppliers.[5] It also has sizable investments in medical and recreational cannabis through its association with Canopy Growth.[6] Based in Victor, New York, Constellation has about 40 facilities and approximately 9,000 employees.[7]
"
ECL,1028629,49815392256,40.549885,0.24390819668769836,0.6616824865341187,1.6113932132720947,-0.7573436498641968,-0.14857426285743713,0.1555,"Ecolab Inc. is an American corporation headquartered in Saint Paul, Minnesota. It develops and offers services, technology and systems that specialize in treatment, purification, cleaning and hygiene of water in a wide variety of applications. It helps organizations, both in private as well as public markets, treat their water for drinking use and for use in food, healthcare, hospitality-related safety and industry.[2] Founded as Economics Laboratory in 1923 by Merritt J. Osborn, it was eventually renamed ""Ecolab"" in 1986.[3][4]
"
EQR,1624200,21158221824,32.20809,0.12816455960273743,0.6455665826797485,1.4515382051467896,-0.7039650678634644,-0.18136180937290192,0.1731,"Equity Residential is a publicly traded real estate investment trust that invests in apartments.
"
TDG,237817,48675999744,46.94412,0.2377062886953354,0.6705472469329834,1.5112836360931396,-0.6997108459472656,-0.14285819232463837,0.1785,"TransDigm Group is a publicly traded aerospace manufacturing company headquartered in Cleveland, Ohio. TransDigm develops and manufactures engineered aerospace components. It was founded in 1993, when four industrial aerospace companies were combined by a private equity firm in a leveraged buyout. TransDigm expanded the range of aerospace components it manufactures through acquisitions over the years. It filed an  initial public offering on the New York Stock Exchange in 2006.
"
WDC,4314264,13941475328,N/A,0.24927686154842377,0.8389882445335388,1.9014747142791748,-0.8908166885375977,-0.16421371698379517,0.3747,"Western Digital Corporation (WDC, commonly known as Western Digital or WD) is an American computer drive manufacturer and data storage company, headquartered in San Jose, California. It designs, manufactures and sells data technology products, including data storage devices, data center systems and cloud storage services.
"
EQT,5072562,18394767360,6.1260276,0.25886648893356323,0.8562908172607422,1.9824411869049072,-0.914111316204071,-0.18530604243278503,0.3008,"EQT Corporation is an American energy company engaged in hydrocarbon exploration and pipeline transport. It is headquartered in EQT Plaza in Pittsburgh, Pennsylvania.
"
FANG,1921457,28986398720,8.407677,0.2742270529270172,0.8970943689346313,2.018333911895752,-0.9828614592552185,-0.21886858344078064,0.2304,"Diamondback Energy is a company engaged in hydrocarbon exploration  headquartered in Midland, Texas.
"
CME,1392821,75101732864,24.92473,0.22795428335666656,0.8071097731590271,1.8430800437927246,-0.8482815623283386,-0.11206147819757462,0.1531,"CME Group Inc., headquartered in Chicago, operates financial derivatives exchanges including the Chicago Mercantile Exchange, Chicago Board of Trade, New York Mercantile Exchange, and The Commodity Exchange. The company also owns 27% of S&P Dow Jones Indices.[2][3][4][5] It is the world's largest operator of financial derivatives exchanges. Its exchanges are platforms for trading in agricultural products, currencies, energy, interest rates, metals, futures contracts, options, stock indexes, and cryptocurrencies futures.  
"
DVN,8476531,30330738688,6.467213,0.19163469970226288,0.7645134925842285,1.7259913682937622,-0.7805280089378357,-0.10021977871656418,0.3304,"Devon Energy Corporation is an energy company engaged in hydrocarbon exploration in the United States. It is organized in Delaware and its corporate operative headquarters are in the 50-story Devon Energy Center in Oklahoma City, Oklahoma. Its primary operations are in the Barnett Shale STACK formation in Oklahoma, Delaware Basin, Eagle Ford Group, and the Rocky Mountains.[1]
"
KR,4606112,32635365376,20.254463,0.3306170403957367,1.044596791267395,2.3036046028137207,-1.10414719581604,-0.2474871277809143,0.1792,"The Kroger Company, or simply Kroger, is an American retail company that operates (either directly or through its subsidiaries[5]) supermarkets and multi-department stores throughout the United States.[1][6]
"
FICO,176668,23127386112,56.456917,0.29779526591300964,0.8808003067970276,1.9379700422286987,-0.9071986675262451,-0.15603794157505035,0.2687,"FICO (legal name: Fair Isaac Corporation), originally Fair, Isaac and Company, is a data analytics company based in Bozeman, Montana, focused on credit scoring services. It was founded by Bill Fair and Earl Isaac in 1956.[2] Its FICO score, a measure of consumer credit risk,[3] has become a fixture of consumer lending in the United States.
"
ED,2006532,31067303936,12.922525,0.2620990574359894,0.8506084680557251,1.9478620290756226,-0.8923950791358948,-0.12195871025323868,0.1938,"Consolidated Edison, Inc., commonly known as Con Edison (stylized as conEdison) or ConEd, is one of the largest investor-owned energy companies in the United States, with approximately $12 billion in annual revenues as of 2017, and over $62 billion in assets.[4] The company provides a wide range of energy-related products and services to its customers through its subsidiaries:
"
PAYC,742482,9175454720,27.229452,0.2654667794704437,0.8266444206237793,1.8328813314437866,-0.8464539051055908,-0.10168680548667908,0.4427,"Paycom Software, Inc., known simply as Paycom, is an American online payroll and human resource technology provider based in Oklahoma City, Oklahoma with offices throughout the United States.[2][4] It is attributed with being one of the first fully online payroll providers.[5] It has been recognized by Fortune and Forbes as one of the fastest-growing publicly traded companies in the world, and as one of the World's Most Innovative Enterprise Companies by Fast Company in 2022.[6][7][8] Founded in 1998, it reported annual revenue of $1.375 billion for 2022, up from $1.06 billion for 2021.[9]
"
LHX,1254089,35191889920,23.926546,0.3117484152317047,0.819549560546875,1.824918270111084,-0.8453977704048157,-0.1269698590040207,0.2664,"L3Harris Technologies, Inc. is an American technology company, defense contractor, and information technology services provider that produces command and control systems and products, wireless equipment, tactical radios, avionics and electronic systems, night vision equipment, and both terrestrial and spaceborne antennas for use in the government, defense, and commercial sectors. They specialize in surveillance solutions,[3] microwave weaponry,[4] and electronic warfare.[5] It was formed from the merger of L3 Technologies (formerly L-3 Communications) and Harris Corporation on June 29, 2019,[6] and was expected to be the sixth-largest defense contractor in the United States.[7][8][9]
"
TMO,1598290,175506898944,29.799475,0.22992420196533203,0.7004721164703369,1.534234881401062,-0.7529909610748291,-0.09627756476402283,0.2221,"Thermo Fisher Scientific Inc. is an American supplier of analytical instruments, life sciences solutions, specialty diagnostics, laboratory, pharmaceutical and biotechnology services. Based in Waltham, Massachusetts, Thermo Fisher was formed through the merger of Thermo Electron and Fisher Scientific in 2006. Thermo Fisher Scientific has acquired other reagent, consumable, instrumentation, and service providers, including Life Technologies Corporation (2013),[2] Alfa Aesar (2015),[3] Affymetrix (2016),[4] FEI Company (2016),[5] BD Advanced Bioprocessing (2018),[6] and PPD (2021).[7]
"
SLB,7757164,81236516864,19.746527,0.3115592300891876,1.0772732496261597,2.5101444721221924,-1.157063364982605,-0.22300763428211212,0.2926,"Schlumberger NV (French: [ʃlumbɛʁʒe, ʃlœ̃b-]), doing business as SLB, also known as Schlumberger Limited,[2] is an oilfield services company.[3][4] As of 2022, it is both the world's largest offshore drilling company and the world's largest offshore drilling contractor by revenue.[5]
"
ABBV,4362595,249613369344,38.745205,0.26427409052848816,0.8052427768707275,1.95522141456604,-0.9118984937667847,-0.14979897439479828,0.1911,"AbbVie Inc. is an American pharmaceutical company headquartered in North Chicago, Illinois. It is ranked 6th on the list of largest biomedical companies by revenue. The company's primary product is Humira (adalimumab) ($21 billion in 2022 revenues, 37% of total), administered via injection. It is approved to treat autoimmune diseases including rheumatoid arthritis, Crohn's disease, plaque psoriasis, and ulcerative colitis.
"
TTWO,1315000,23591225344,N/A,0.29960280656814575,0.9675999879837036,2.07836651802063,-1.0194876194000244,-0.15149341523647308,0.2317,"Take-Two Interactive Software, Inc. is an American video game holding company based in New York City founded by Ryan Brant in September 1993.
"
ESS,396828,14435492864,26.65767,0.14882254600524902,0.6441555619239807,1.5582355260849,-0.7507666945457458,-0.15817143023014069,0.1925,"Essex Property Trust is a publicly traded real estate investment trust that invests in apartments, primarily on the West Coast of the United States.[1]
"
AES,8477589,11243071488,N/A,0.2260630577802658,0.7305824756622314,1.6485062837600708,-0.7776434421539307,-0.12537160515785217,0.3559,"The AES Corporation is an American utility and power generation company. It owns and operates power plants, which it uses to generate and sell electricity to end users and intermediaries like utilities and industrial facilities. AES is headquartered in Arlington, Virginia, and is one of the world's leading power companies, generating and distributing electric power in 15 countries[2] and employing 10,500 people worldwide. AES Corporation is a global Fortune 500 power company.[3] AES Ranks in the Top Ten of Fast Company's 2022 Best Workplaces for Innovators.[4]
"
HCA,1231315,61786861568,11.405138,0.2537840008735657,0.8095913529396057,1.8631815910339355,-0.9208980202674866,-0.12208174169063568,0.2185,"HCA Healthcare is an American for-profit operator of health care facilities that was founded in 1968. It is based in Nashville, Tennessee, and, as of May 2020, owns and operates 186 hospitals and approximately 2,000 sites of care, including surgery centers, freestanding emergency rooms, urgent care centers and physician clinics in 21 states and the United Kingdom.[6] As of 2023, HCA Healthcare is ranked #66 on the Fortune 500 rankings of the largest United States corporations by total revenue.[7]
"
NOW,1088817,124419178496,78.49418,0.257712721824646,0.7810906171798706,1.7265857458114624,-0.819597065448761,-0.1299358606338501,0.2864,"ServiceNow, Inc. is an American software company based in Santa Clara, California that develops a cloud computing platform to help companies manage digital workflows for enterprise operations. Founded in 2003 by Fred Luddy, ServiceNow is listed on the New York Stock Exchange and is a constituent of the Russell 1000 Index and S&P 500 Index.[2] In 2018, Forbes magazine named it number one on its list of the world's most innovative companies.[3]
"
BLK,589673,97971732480,18.394464,0.21881555020809174,0.7117050886154175,1.5870790481567383,-0.7636030912399292,-0.0956156775355339,0.1874,"BlackRock, Inc. (traded as BLK) is an American multinational investment company based in New York City. Founded in 1988, initially as an enterprise risk management and fixed income institutional asset manager, BlackRock is the world's largest asset manager, with US$9.42 trillion in assets under management as of June 30, 2023[update].[2] BlackRock operates globally with 70 offices in 30 countries, and clients in 100 countries.[1] BlackRock is the manager of the iShares group of exchange-traded funds, and along with The Vanguard Group and State Street, it is considered to be one of the Big Three index fund managers.[3][4] Its Aladdin software keeps track of investment portfolios for many major financial institutions and its BlackRock Solutions division provides financial risk management services.[5] BlackRock is ranked 184th on the Fortune 500 list of the largest United States corporations by revenue.[6]
"
PG,5482903,353698512896,24.362015,0.2661344110965729,0.7425141930580139,1.8361659049987793,-0.8215132355690002,-0.11598001420497894,0.1379,"The Procter & Gamble Company (P&G) is an American multinational consumer goods corporation headquartered in Cincinnati, Ohio, founded in 1837 by William Procter and James Gamble.[2] It specializes in a wide range of personal health/consumer health, personal care and hygiene products; these products are organized into several segments including beauty; grooming; health care; fabric and home care; and baby, feminine, and family care. Before the sale of Pringles to Kellogg's, its product portfolio also included food, snacks, and beverages.[3] P&G is incorporated in Ohio.[4]
"
TT,1146096,49607426048,25.437574,0.26976314187049866,0.7963163256645203,1.8356904983520508,-0.812735378742218,-0.16857574880123138,0.2354,"Trane Technologies plc is a manufacturing company focused on heating, ventilation, and air conditioning (HVAC) and refrigeration systems. The company traces its corporate history back more than 150 years and was created after a series of mergers and spin-offs. In 2008, HVAC manufacturer Trane was acquired by Ingersoll Rand, a US industrial tools manufacturer. In 2020, the tools business was spun off as Ingersoll Rand and the remaining company was renamed Trane Technologies.
"
MNST,5179137,58200211456,41.155556,0.31903132796287537,0.9237052798271179,2.1106295585632324,-0.8896487951278687,-0.15074104070663452,0.244,"Monster Beverage Corporation[3] is an American beverage company that manufactures energy drinks including Monster Energy, Relentless and Burn. The company was originally founded as Hansen's in 1935 in Southern California, originally selling juice products. The company renamed itself as Monster Beverage in 2012, and then sold their Hansen's juices and sodas and their other non-energy drink brands to the Coca-Cola Company in 2015.
"
ROK,784682,30288582656,22.066946,0.340371310710907,1.0656081438064575,2.1765286922454834,-1.0628105401992798,-0.13975003361701965,0.2687,"Rockwell Automation, Inc. is an American provider of industrial automation and digital transformation technologies. Brands include Allen-Bradley, FactoryTalk software and LifecycleIQ Services.
"
VFC,8491060,6027453952,N/A,0.2672487795352936,0.9220424890518188,2.0032331943511963,-0.9497963786125183,-0.14988283812999725,0.4829,"VF Corporation (formerly Vanity Fair Mills until 1969) is an American global apparel and footwear company founded in 1899 by John Barbey and headquartered in Denver, Colorado.[4] The company's 13 brands are organized into three categories: Outdoor, Active and Work.[5] In 2015, the company controlled 55% of the U.S. backpack market with the JanSport, Eastpak, Timberland, and The North Face brands.[6]
"
STT,2108948,20909651968,9.848837,0.29449954628944397,0.8062283992767334,1.8189460039138794,-0.8904357552528381,-0.08594068139791489,0.313,"State Street Corporation (stylized in all caps), is a global[3] financial services and bank holding company headquartered at One Congress Street in Boston with operations worldwide. It is the second-oldest continually operating United States bank; its predecessor, Union Bank, was founded in 1792. State Street is ranked 15th on the list of largest banks in the United States by assets. It is one of the largest asset management companies in the world with US$3.9 trillion under management and US$43.3 trillion under custody and administration. It is the largest custodian bank in the world, providing securities services[4][5] and it is considered a systemically important bank by the Financial Stability Board.[6][7] Along with BlackRock and Vanguard, State Street is considered to be one of the Big Three index fund managers that dominate corporate America.[8][9]
"
NCLH,12685753,5875119104,N/A,0.18746791779994965,0.7798895239830017,1.726691722869873,-0.8313585519790649,-0.12457623332738876,0.4396,"Norwegian Cruise Line Holdings (NCLH) is a holding company that is domiciled in Bermuda and based in the United States.[4][5] It operates three cruise lines as wholly owned subsidiaries: Norwegian Cruise Line, Oceania Cruises, and Regent Seven Seas Cruises. With its subsidiaries combined, it is the third-largest cruise operator in the world. It is a publicly traded company listed on the New York Stock Exchange.
"
BWA,1989800,7841701888,8.237037,0.24824336171150208,0.7902389764785767,1.822124719619751,-0.8843182921409607,-0.13332489132881165,0.282,"BorgWarner Inc. is an American automotive and e-mobility supplier headquartered in Auburn Hills, Michigan. As of 2022, the company maintains production facilities and sites at 92 locations in 24 countries,[1] and generates revenues of US$15.8 billion, while employing around 52,000 people.[3] The company is one of the 25 largest automotive suppliers in the world.[4]
"
DHR,2982094,146211471360,24.95208,0.2955656051635742,0.8343289494514465,1.9039851427078247,-0.8792237639427185,-0.13355590403079987,0.2319,"Danaher Corporation is an American globally diversified conglomerate founded by brothers Steven and Mitchell Rales in 1984. Headquartered in Washington, D.C., the company designs, manufactures, and markets medical, industrial, and commercial products and services.[1]  It has primarily grown by acquisitions, and historically has tried to maintain a very low public profile.[2][3]  Danaher was one of the first companies in North America to adopt the Kaizen principles to manufacturing,[4] which is a lean manufacturing Japanese philosophy of continuous improvement and elimination of waste.[5]
"
MRNA,4266689,29507375104,N/A,0.0,0.0,0.0,0.0,0.0,0.4666,"42°21′48″N 71°05′28″W﻿ / ﻿42.3633°N 71.091°W﻿ / 42.3633; -71.091
"
PAYX,1619156,39901687808,25.047619,0.2565680146217346,0.8077434301376343,1.8388025760650635,-0.9096890091896057,-0.15444092452526093,0.1842,"Paychex, Inc. is an American provider of human resource, payroll, and benefits outsourcing services  for small- to medium-sized businesses.[2][3] With headquarters in Rochester, New York, the company has more than 100 offices serving approximately 670,000 payroll clients in the U.S. and Europe.[4]
In 2019, Paychex ranked in position 700 on the Fortune 500 list of largest corporations by revenue,[5] and the company's revenue for fiscal year 2020 is projected to exceed $4.1 billion.[6]
"
WYNN,1893320,10568704000,N/A,0.23049715161323547,0.6599248647689819,1.470465898513794,-0.7157909274101257,-0.15079039335250854,0.296,"Wynn Resorts, Limited is an American publicly traded corporation based in Paradise, Nevada, that is a developer and operator of high-end hotels and casinos. It was founded in 2002 by former Mirage Resorts Chairman and CEO Steve Wynn, and is now run by CEO Craig Billings.[4] As of 2020[update], the company has developed six properties.[1]
"
ADBE,2621890,256634388480,50.688847,0.2906758487224579,0.7452350854873657,1.7143223285675049,-0.7425358295440674,-0.10013033449649811,0.2829,"Adobe Inc. (/əˈdoʊbi/ ə-DOH-bee), formerly Adobe Systems Incorporated, is an American multinational computer software company incorporated in Delaware[3]
and headquartered in San Jose, California. It has historically specialized in software for the creation and publication of a wide range of content, including graphics, photography, illustration, animation, multimedia/video, motion pictures, and print. Its flagship products include Adobe Photoshop image editing software; Adobe Illustrator vector-based illustration software; Adobe Acrobat Reader and the Portable Document Format (PDF); and a host of tools primarily for audio-visual content creation, editing and publishing. Adobe offered a bundled solution of its products named Adobe Creative Suite, which evolved into a subscription software as a service (SaaS) offering named Adobe Creative Cloud.[4] The company also expanded into digital marketing software and in 2021 was considered one of the top global leaders in Customer Experience Management (CXM).[5]
"
SWK,1419557,13624750080,N/A,0.2504365146160126,0.6924430131912231,1.5665290355682373,-0.7297301888465881,-0.14024727046489716,0.2959,"Stanley Black & Decker, Inc., formerly known as The Stanley Works, is a Fortune 500 American manufacturer of industrial tools and household hardware, and a provider of security products. Headquartered in the greater Hartford city of New Britain, Connecticut,[3] Stanley Black & Decker is the result of the merger of The Stanley Works and Black & Decker on March 12, 2010.[4]
"
SO,3955435,76768739328,25.689781,0.20956970751285553,0.8418397307395935,1.9219768047332764,-0.8943235874176025,-0.13567675650119781,0.1861,"Southern Company is an American gas and electric utility holding company based in the southern United States. It is headquartered in Atlanta, Georgia, with executive offices also located in Birmingham, Alabama. The company is the second largest utility company in the U.S. in terms of customer base, as of 2021. Through its subsidiaries it serves 9 million gas and electric utility customers in 6 states. Southern Company's regulated regional electric utilities serve a 120,000-square-mile (310,000 km2) territory with 27,000 miles (43,000 km) of distribution lines.[3]
"
ROL,2931042,18451527680,45.92771,0.2407429814338684,0.803131103515625,1.7467107772827148,-0.7860141396522522,-0.13601753115653992,0.3103,"Rollins, Inc. is a North American pest control company serving residential and commercial clients. Operating globally through its wholly owned subsidiaries, Orkin, Inc., PCO Services (now Orkin Canada),[3] HomeTeam Pest Defense, Western Pest Services, Industrial Fumigant Company, TruTech, Critter Control, Crane, Waltham, OPC Services, PermaTreat, Northwest Exterminating, McCall Service and Clark Pest Control,[4] as well UK subsidiaries Integrated Pest Management Limited, Safeguard Pest Control, NBC Environment, Europest Environmental Services, Guardian Pest Control, Ames, and Kestrel, with Australian subsidiaries Allpest, Scientific Pest Control, Murray Pest Control and Statewide Pest Control, and Singapore subsidiary Aardwolf Pestkare, the company provides pest control services and protection against termite damage, rodents and insects to over 2.8 million customers in the US, Canada, United Kingdom, Mexico, Central America, the Caribbean, the Middle East and Asia from over 800 locations.
"
FSLR,2094679,16233877504,34.375565,0.21622014045715332,0.7182864546775818,1.6165316104888916,-0.698881208896637,-0.17882892489433289,0.4196,"First Solar, Inc. is an American manufacturer of solar panels, and a provider of utility-scale PV power plants and supporting services that include finance, construction, maintenance and end-of-life panel recycling. First Solar uses rigid thin-film modules for its solar panels, and produces CdTe panels using cadmium telluride (CdTe) as a semiconductor.[3] 
The company was founded in 1990 by inventor Harold McMaster as Solar Cells, Inc. and the Florida Corporation in 1993 with JD Polk. In 1999 it was purchased by True North Partners, LLC, who rebranded it as First Solar, Inc. 
"
NEE,14074184,120167899136,15.667546,0.2301991730928421,0.9078233242034912,2.057551383972168,-0.9072084426879883,-0.14427222311496735,0.348,"NextEra Energy, Inc. is an American energy company with about 58 GW of generating capacity (24 GW of which were from fossil fuel sources[4]), revenues of over $18 billion in 2020, and about 14,900 employees throughout the US and Canada.[5][4] It is the largest electric utility holding company by market capitalization.[clarification needed] Its subsidiaries include Florida Power & Light (FPL), NextEra Energy Resources (NEER), NextEra Energy Partners, Gulf Power Company, and NextEra Energy Services.
"
YUM,1533306,35401859072,24.01901,0.22077511250972748,0.6552111506462097,1.4883602857589722,-0.6648153066635132,-0.08508767932653427,0.1538,"Yum! Brands, Inc. (sometimes called simply Yum!), formerly Tricon Global Restaurants, Inc., is an American multinational fast food corporation listed on the Fortune 1000. Yum! operates the brands KFC, Pizza Hut, Taco Bell, and The Habit Burger Grill, except in China, where the brands are operated by a separate company, Yum China. Yum! previously also owned Long John Silver's and A&W Restaurants. The company was created as a spin-off of PepsiCo in 1997.
"
CAT,2606304,124310298624,17.806952,0.2848457098007202,0.8238555788993835,1.9218498468399048,-0.8857246041297913,-0.2070673406124115,0.2619,"Caterpillar Inc., also known simply as CAT, is an American construction, mining and other engineering equipment manufacturer.[6] The company is the world's largest manufacturer of construction equipment.[3][7][8]
In 2018, Caterpillar was ranked number 73 on the Fortune 500 list[9] and number 265 on the Global Fortune 500 list.[10] Caterpillar stock is a component of the Dow Jones Industrial Average.[11]
"
MPC,3457310,58201079808,5.687665,0.2590216100215912,0.7817915081977844,1.8101602792739868,-0.8150023818016052,-0.16679155826568604,0.227,"Marathon Petroleum Corporation is an American petroleum refining, marketing, and transportation company headquartered in Findlay, Ohio. The company was a wholly owned subsidiary of Marathon Oil until a corporate spin-off in 2011.
"
BBWI,3333759,7410346496,10.79139,0.3158207833766937,0.9200509786605835,2.014185667037964,-0.9747546911239624,-0.17029014229774475,0.3598,"Bath & Body Works, Inc. (formerly known as L Brands, Inc., Limited Brands, Inc. and The Limited, Inc.) is an American specialty retail company based in Columbus, Ohio.  It owns Bath & Body Works, posted $11.9 billion in revenue in 2021, and was listed as 248 on the 2020 Fortune 500 list of largest United States companies by revenue.[1]
"
HOLX,1753696,16820166656,35.21538,0.32785388827323914,0.8591156601905823,1.9774123430252075,-0.8985181450843811,-0.17643721401691437,0.1792,"Hologic, Inc. is a medical technology company primarily focused on women's health; it sells medical devices for diagnostics, surgery, and medical imaging.[2]
"
TROW,1408715,21379375104,13.628205,0.2254764437675476,0.7550081610679626,1.7015469074249268,-0.8224554657936096,-0.11725194752216339,0.2711,"T. Rowe Price Group, Inc. is an American publicly owned global investment management firm that offers funds, subadvisory services, separate account management, and retirement plans and services for individuals, institutions, and financial intermediaries.[3] The firm has assets under management of more than $1.6 trillion and annual revenues of $6.2 billion as of 2020, placing it 447 on the Fortune 500 list of the largest U.S. companies.[4] Headquartered at 100 East Pratt Street in Baltimore, Maryland, it has 5,000 employees in Baltimore and 16 international offices serving clients in 47 countries.[5]
"
LRCX,1031878,83566673920,21.501526,0.3162479102611542,0.8171472549438477,1.9535064697265625,-0.9341075420379639,-0.15271595120429993,0.3473,"Lam Research Corporation is an American supplier of wafer-fabrication equipment and related services to the semiconductor industry.[2] Its products are used primarily in front-end wafer processing, which involves the steps that create the active components of semiconductor devices (transistors, capacitors) and their wiring (interconnects). The company also builds equipment for back-end wafer-level packaging (WLP) and for related manufacturing markets such as for microelectromechanical systems (MEMS).
"
IT,436296,30482493440,33.481384,0.24559789896011353,0.7011244893074036,1.5766053199768066,-0.738547682762146,-0.08272875845432281,0.1824,"Gartner, Inc. is an American technological research and consulting firm based in Stamford, Connecticut that conducts research on technology and shares this research both through private consulting as well as executive programs and conferences. Its clients include large corporations, government agencies, technology companies, and investment firms.  
"
ETN,2112753,85765644288,28.71524,0.27334508299827576,0.9126970171928406,2.056612014770508,-0.9996787309646606,-0.11725576967000961,0.2644,"Eaton Corporation plc is an American-Irish[2] multinational power management company with sales in 2022 of $20.75 billion, founded in the United States[3] with global headquarters in Dublin, Ireland,[4] and a secondary administrative center in Beachwood, Ohio.[5] Eaton has more than 92,000 employees and sells products to customers in more than 175 countries.[6]
"
HIG,1458132,22296078336,10.196698,0.28685563802719116,0.8261221647262573,1.910849928855896,-0.8939664959907532,-0.1699797362089157,0.1905,"The Hartford Financial Services Group, Inc., usually known as The Hartford, is a United States-based investment and insurance company. The Hartford is a Fortune 500 company headquartered in its namesake city of Hartford, Connecticut.[3] It was ranked 160th in Fortune 500 in the year of 2020.[4] The company's earnings are divided between property-and-casualty operations, group benefits and mutual funds.
"
AVGO,2216356,364312920064,27.159384,0.24416005611419678,0.7134963870048523,1.6900204420089722,-0.7543566226959229,-0.07681325078010559,0.3052,"Broadcom Inc. is an American multinational designer, developer, manufacturer, and global supplier of a wide range of semiconductor and infrastructure software products. Broadcom's product offerings serve the data center, networking, software, broadband, wireless, storage, and industrial markets. As of 2022, some 78 percent of Broadcom's revenue was coming from its semiconductor-based products and 22 percent from its infrastructure software products and services.[4]
"
RF,9108498,14779859968,6.53112,0.31917625665664673,0.913097620010376,2.0143210887908936,-1.005330204963684,-0.14714573323726654,0.3387,"Regions Financial Corporation is an American bank holding company headquartered in the Regions Center in Birmingham, Alabama.[1] The company provides retail banking and commercial banking, trust, stockbrokerage, and mortgage services. Its banking subsidiary, Regions Bank, operates 1,952 automated teller machines and 1,454 branches in 16 states in the Southern and Midwestern United States.[1]
"
CVX,8506053,278650781696,10.966568,0.22676078975200653,0.6560576558113098,1.5947544574737549,-0.7471864819526672,-0.10244584083557129,0.2397,"Chevron Corporation is an American multinational energy corporation predominantly specializing in oil and gas. The second-largest direct descendant of Standard Oil, and originally known as the Standard Oil Company of California (shortened to Socal or CalSo), it is headquartered in San Ramon, California, and active in more than 180 countries. Within oil and gas, Chevron is vertically integrated and is involved in hydrocarbon exploration, production, refining, marketing and transport, chemicals manufacturing and sales, and power generation.
"
PGR,2312459,91389263872,33.9587,0.32559266686439514,0.9786086678504944,2.1999711990356445,-1.0170375108718872,-0.17972248792648315,0.3735,"The Progressive Corporation is an American insurance company. In late 2022, Progressive became the largest motor insurance carrier in the U.S.[2] The company was co-founded in 1937 by Jack Green and Joseph M. Lewis, and is headquartered in Mayfield Village, Ohio.[3] The company insures passenger vehicles, motorcycles, RVs, trailers, boats, PWC, and commercial vehicles. Progressive also provides home, life, pet, and other insurance through select companies. Additionally, Progressive offers auto insurance in Australia.
"
MDLZ,6339871,93657137152,20.604792,0.26365286111831665,0.8592787981033325,1.9567902088165283,-0.9251924753189087,-0.1634746789932251,0.2007,"Mondelez International, Inc. (/ˌmɒndəˈliːz/ MAWN-də-LEEZ),[3] styled as Mondelēz International, is an American multinational confectionery, food, holding, beverage and snack food company based in Chicago.[4] Mondelez has an annual revenue of about $26.5 billion and operates in approximately 160 countries.[5] It ranked No. 108 in the 2021 Fortune 500 list of the largest United States corporations by total revenue.[6]
"
RSG,1082485,48281047040,29.738373,0.272849977016449,0.9192638397216797,1.9563385248184204,-0.9214932918548584,-0.09966215491294861,0.1407,"Republic Services, Inc. is a North American waste disposal company whose services include non-hazardous solid waste collection, waste transfer, waste disposal, recycling, and energy services. It is the second largest provider of waste disposal in the United States (as measured by revenue) after Waste Management.
"
D,5596809,36491669504,16.151852,0.2567636966705322,0.9633256793022156,2.264890193939209,-1.0029805898666382,-0.21068540215492249,0.2417,"Virginia Electric and Power Company (VEPCO) (1925–1983)
"
LIN,1258626,190324178944,32.49255,0.21476440131664276,0.7068004608154297,1.6210663318634033,-0.7750565409660339,-0.16466742753982544,0.1701,"Linde plc is a global multinational chemical company founded in Germany and, since 2018, domiciled in Ireland and headquartered in the United Kingdom. Linde is the world's largest industrial gas company by market share and revenue. It serves customers in the healthcare, petroleum refining, manufacturing, food, beverage carbonation, fiber-optics, steel making, aerospace, material handling equipment (MHE), chemicals, electronics and water treatment industries.[1] The company's primary business is the manufacturing and distribution of atmospheric gases, including oxygen, nitrogen, argon, rare gases, and process gases, including carbon dioxide, helium, hydrogen, ammonia, electronic gases, specialty gases, and acetylene.[1]
"
UAL,6764264,12303842304,4.341435,0.3398919701576233,0.8892462253570557,1.979831576347351,-0.9368954300880432,-0.17965015769004822,0.3243,"United Airlines Holdings, Inc. (formerly known as United Continental Holdings, Inc., UAL Corporation, Allegis Corporation and founded originally as UAL, Inc.[4]) is a publicly traded airline holding company headquartered in the Willis Tower in Chicago.[5] UAH owns and operates United Airlines, Inc. 
"
DOV,801165,18795620352,18.456043,0.2858228087425232,0.8888686895370483,2.0208253860473633,-0.9401639103889465,-0.1638716459274292,0.1838,"Dover Corporation is an American conglomerate manufacturer of industrial products.[5] The Downers Grove, Illinois-based company was founded in 1955.[5][6] As of 2021, Dover's business was divided into five segments: Engineered Products, Clean Energy and Fueling, Imaging & Identification, Pumps & Process Solutions and Climate and Sustainability Technologies.[7] Dover is a constituent of the S&P 500 index[8] and trades on the New York Stock Exchange under ""DOV"". Dover was ranked 433rd in the 2022 Fortune 500.[9] The company relocated its headquarters to Illinois from New York in mid-2010.[10][11]
"
